1;396;396;INSERT;81312.92;200
1;396;396;SCAN;139144.27;200
2;2058;1662;INSERT;109075.87;200
2;2058;1662;SCAN;126253.86;200
3;3301;1243;INSERT;130793.01;200
3;3301;1243;SCAN;150544.81;200
4;4503;1202;INSERT;83838.95;200
4;4503;1202;SCAN;157717.94;200
5;5698;1195;INSERT;149737.39;200
5;5698;1195;SCAN;168139.4;200
6;6932;1234;INSERT;119042.56;200
6;6932;1234;SCAN;168345.53;200
7;8098;1166;INSERT;160786.06;200
7;8098;1166;SCAN;168244;200
8;9337;1239;INSERT;164640.95;200
8;9337;1239;SCAN;165012.42;200
9;10561;1224;INSERT;161750.15;200
9;10561;1224;SCAN;164801.94;200
10;11770;1209;INSERT;147461.64;200
10;11770;1209;SCAN;166707.94;200
11;12993;1223;INSERT;169248.87;200
11;12993;1223;SCAN;159519.34;200
12;14229;1236;INSERT;130755.63;200
12;14229;1236;SCAN;165693.22;200
13;15429;1200;INSERT;126101.23;200
13;15429;1200;SCAN;167491.49;200
14;16650;1221;INSERT;206407.72;200
14;16650;1221;SCAN;179570.96;200
15;17850;1200;INSERT;155598.12;200
15;17850;1200;SCAN;147293.81;200
16;19039;1189;INSERT;181082.19;200
16;19039;1189;SCAN;167387.08;200
17;20217;1178;INSERT;144214.47;200
17;20217;1178;SCAN;174114.94;200
18;21425;1208;INSERT;119070.45;200
18;21425;1208;SCAN;165234.18;200
19;22681;1256;INSERT;137811.5;200
19;22681;1256;SCAN;167739.99;200
20;23913;1232;INSERT;130273.67;200
20;23913;1232;SCAN;160885.08;200
21;25162;1249;INSERT;157872.36;200
21;25162;1249;SCAN;161240.52;200
22;26345;1183;INSERT;107763.21;200
22;26345;1183;SCAN;165691.6;200
23;27569;1224;INSERT;163666.18;200
23;27569;1224;SCAN;166330.65;200
24;28828;1259;INSERT;156669.19;200
24;28828;1259;SCAN;168048.57;200
25;30028;1200;INSERT;123129.16;200
25;30028;1200;SCAN;157220.03;200
26;31227;1199;INSERT;181259.5;200
26;31227;1199;SCAN;168724.02;200
27;32466;1239;INSERT;158566.33;200
27;32466;1239;SCAN;159698.04;200
28;33626;1160;INSERT;153914.46;200
28;33626;1160;SCAN;170273.47;200
29;34852;1226;INSERT;136570.03;200
29;34852;1226;SCAN;169019.45;200
30;36049;1197;INSERT;151465.05;200
30;36049;1197;SCAN;171419.94;200
31;37229;1180;INSERT;130245.8;200
31;37229;1180;SCAN;163101.87;200
32;38442;1213;INSERT;124414.09;200
32;38442;1213;SCAN;173649.17;200
33;39631;1189;INSERT;177009.22;200
33;39631;1189;SCAN;178732.95;200
34;40869;1238;INSERT;119048.19;200
34;40869;1238;SCAN;157645.91;200
35;42082;1213;INSERT;115559.86;200
35;42082;1213;SCAN;162803.07;200
36;43303;1221;INSERT;204757.77;200
36;43303;1221;SCAN;176464.23;200
37;44525;1222;INSERT;96178.57;200
37;44525;1222;SCAN;148755.74;200
38;45713;1188;INSERT;124130.06;200
38;45713;1188;SCAN;166303.45;200
39;46949;1236;INSERT;137577.59;200
39;46949;1236;SCAN;168242.11;200
40;48150;1201;INSERT;136105.35;200
40;48150;1201;SCAN;169226.19;200
41;49350;1200;INSERT;171367.89;200
41;49350;1200;SCAN;162311.3;200
42;50567;1217;INSERT;152543.15;200
42;50567;1217;SCAN;172102.99;200
43;51743;1176;INSERT;241031.02;200
43;51743;1176;SCAN;170291.39;200
44;53019;1276;INSERT;127064.72;200
44;53019;1276;SCAN;154104.11;200
45;54270;1251;INSERT;139602.55;200
45;54270;1251;SCAN;159085.49;200
46;55478;1208;INSERT;157506.36;200
46;55478;1208;SCAN;164704.8;200
47;56721;1243;INSERT;137113.17;200
47;56721;1243;SCAN;162889.61;200
48;57926;1205;INSERT;158284.34;200
48;57926;1205;SCAN;173361.21;200
49;59139;1211.79;INSERT;126760.08;200
49;59139;1211.79;SCAN;158148.66;200
50;60348;1210.21;INSERT;95172.97;200
50;60348;1210.21;SCAN;167962.45;200
51;61527;1179;INSERT;113493.34;200
51;61527;1179;SCAN;183192.67;200
52;62762;1235;INSERT;148865.6;200
52;62762;1235;SCAN;159676.82;200
53;63982;1220;INSERT;94297.26;200
53;63982;1220;SCAN;175165.99;200
54;65199;1217;INSERT;84437.16;200
54;65199;1217;SCAN;155919.29;200
55;66430;1231;INSERT;186011.44;200
55;66430;1231;SCAN;160534.93;200
56;67633;1203;INSERT;183661.62;200
56;67633;1203;SCAN;169958.96;200
57;68836;1203;INSERT;229407.07;200
57;68836;1203;SCAN;164391.07;200
58;70030;1194;INSERT;140015.91;200
58;70030;1194;SCAN;175635.88;200
59;71217;1187;INSERT;108711.88;200
59;71217;1187;SCAN;160642.78;200
60;72389;1172;INSERT;157755.19;200
60;72389;1172;SCAN;169016.45;200
61;73611;1222;INSERT;142485.34;200
61;73611;1222;SCAN;165860.24;200
62;74814;1203;INSERT;168192.58;200
62;74814;1203;SCAN;171561.87;200
63;76039;1225;INSERT;153690.78;200
63;76039;1225;SCAN;174686.03;200
64;77276;1237;INSERT;129124.55;200
64;77276;1237;SCAN;149437.62;200
65;78507;1231;INSERT;74848.05;200
65;78507;1231;SCAN;167240.88;200
66;79705;1198;INSERT;124093.08;200
66;79705;1198;SCAN;171878.71;200
67;80929;1224;INSERT;196864.55;200
67;80929;1224;SCAN;160524.31;200
68;82158;1229;INSERT;103513.99;200
68;82158;1229;SCAN;184149.88;200
69;83303;1145;INSERT;159661.38;200
69;83303;1145;SCAN;157915.07;200
70;84594;1291;INSERT;120170.67;200
70;84594;1291;SCAN;153533.91;200
71;85836;1242;INSERT;120263.41;200
71;85836;1242;SCAN;163791.32;200
72;87058;1222;INSERT;186945.38;200
72;87058;1222;SCAN;164540.33;200
73;88226;1168;INSERT;199559.12;200
73;88226;1168;SCAN;174437.76;200
74;89444;1218;INSERT;127144.04;200
74;89444;1218;SCAN;158851.13;200
75;90681;1237;INSERT;160864.26;200
75;90681;1237;SCAN;164447.65;200
76;91893;1212;INSERT;111702.53;200
76;91893;1212;SCAN;162739.01;200
77;93060;1167;INSERT;207218.93;200
77;93060;1167;SCAN;172593.79;200
78;94270;1210;INSERT;175086.64;200
78;94270;1210;SCAN;174290.59;200
79;95480;1210;INSERT;122258.89;200
79;95480;1210;SCAN;159034.07;200
80;96699;1219;INSERT;133025.62;200
80;96699;1219;SCAN;164257.99;200
81;97922;1223;INSERT;163259.76;200
81;97922;1223;SCAN;164621.46;200
82;99129;1207;INSERT;147506.42;200
82;99129;1207;SCAN;170261.62;200
83;100341;1212;INSERT;155878.48;200
83;100341;1212;SCAN;169963.83;200
84;101558;1217;INSERT;134432.9;200
84;101558;1217;SCAN;168357.96;200
85;102785;1227;INSERT;141338.67;200
85;102785;1227;SCAN;167771.58;200
86;104028;1243;INSERT;133710.05;200
86;104028;1243;SCAN;149351.63;200
87;105246;1218;INSERT;107284.84;200
87;105246;1218;SCAN;182299.29;200
88;106418;1172;INSERT;154220.31;200
88;106418;1172;SCAN;154979.6;200
89;107609;1191;INSERT;158672.11;200
89;107609;1191;SCAN;174017.53;200
90;108840;1231;INSERT;194841.63;200
90;108840;1231;SCAN;155799.14;200
91;110069;1229;INSERT;134256.1;200
91;110069;1229;SCAN;162274.56;200
92;111276;1207;INSERT;146561.1;200
92;111276;1207;SCAN;170961.76;200
93;112514;1238;INSERT;126396.67;200
93;112514;1238;SCAN;159440.78;200
94;113707;1193;INSERT;145594.75;200
94;113707;1193;SCAN;170375.39;200
95;114912;1205;INSERT;182931.86;200
95;114912;1205;SCAN;169607.07;200
96;116108;1196;INSERT;104236.44;200
96;116108;1196;SCAN;162632.78;200
97;117332;1224;INSERT;195777.48;200
97;117332;1224;SCAN;179610.17;200
98;118548;1216;INSERT;107922.65;200
98;118548;1216;SCAN;164497.68;200
99;119757;1209;INSERT;167371.27;200
99;119757;1209;SCAN;154950.68;200
100;120982;1225;INSERT;119126.31;200
100;120982;1225;SCAN;168519.12;200
101;122201;1219;INSERT;147106.82;200
101;122201;1219;SCAN;173850.04;200
102;123420;1219;INSERT;161137.39;200
102;123420;1219;SCAN;165472.25;200
103;124654;1232.77;INSERT;156210.2;200
103;124654;1232.77;SCAN;147322.03;200
104;125895;1242.24;INSERT;199549.86;200
104;125895;1242.24;SCAN;160343.03;200
105;127135;1240;INSERT;135581.25;200
105;127135;1240;SCAN;163538.39;200
106;128320;1185;INSERT;125429.66;200
106;128320;1185;SCAN;168010.36;200
107;129524;1204;INSERT;186336.46;200
107;129524;1204;SCAN;169083.95;200
108;130729;1205;INSERT;93368.39;200
108;130729;1205;SCAN;167871.88;200
109;131943;1214;INSERT;164882.21;200
109;131943;1214;SCAN;160374.51;200
110;133148;1205;INSERT;116864.93;200
110;133148;1205;SCAN;172643.16;200
111;134345;1197;INSERT;138796.71;200
111;134345;1197;SCAN;171798.63;200
112;135593;1248;INSERT;156884.14;200
112;135593;1248;SCAN;163910.43;200
113;136795;1202;INSERT;161062.71;200
113;136795;1202;SCAN;164389.55;200
114;138032;1237;INSERT;134973.62;200
114;138032;1237;SCAN;159300.84;200
115;139223;1191;INSERT;151303.11;200
115;139223;1191;SCAN;163149.58;200
116;140441;1218;INSERT;168027.2;200
116;140441;1218;SCAN;169227.5;200
117;141651;1210;INSERT;191908.44;200
117;141651;1210;SCAN;172136.82;200
118;142891;1240;INSERT;129751.03;200
118;142891;1240;SCAN;151486.81;200
119;144085;1188.06;INSERT;92150.56;200
119;144085;1188.06;SCAN;172923.29;200
120;145301;1222.11;INSERT;166140.63;200
120;145301;1222.11;SCAN;163453.83;200
121;145558;257;CLEANUP;1.03;200
121;145558;257;INSERT;325548.64;200
121;145558;257;SCAN;322688.52;200
122;145558;0;CLEANUP;2214632;200
