1;201;201;INSERT;42174.8;100
1;201;201;SCAN;131169.55;100
2;1102;901;INSERT;113687.93;100
2;1102;901;SCAN;123610.17;100
3;2484;1382;INSERT;51063.14;100
3;2484;1382;SCAN;75705.74;100
4;3942;1458;INSERT;41510.59;100
4;3942;1458;SCAN;60095.93;100
5;5227;1285;INSERT;62849.03;100
5;5227;1285;SCAN;84569.88;100
6;6448;1221;INSERT;58758.11;100
6;6448;1221;SCAN;89180.67;100
7;7638;1190;INSERT;70878.75;100
7;7638;1190;SCAN;83750.09;100
8;8842;1204;INSERT;87638.32;100
8;8842;1204;SCAN;79703.67;100
9;10078;1236;INSERT;58292.35;100
9;10078;1236;SCAN;82909.01;100
10;11292;1214;INSERT;74102.57;100
10;11292;1214;SCAN;86595.14;100
11;12509;1217;INSERT;62765.41;100
11;12509;1217;SCAN;84167.22;100
12;13717;1208;INSERT;62229.03;100
12;13717;1208;SCAN;78662.26;100
13;14887;1170;INSERT;69087.11;100
13;14887;1170;SCAN;85864.38;100
14;16109;1222;INSERT;69888.94;100
14;16109;1222;SCAN;84287.2;100
15;17279;1170;INSERT;64430.62;100
15;17279;1170;SCAN;90922.37;100
16;18521;1242;INSERT;72163.03;100
16;18521;1242;SCAN;77679.4;100
17;19697;1176;INSERT;65552.98;100
17;19697;1176;SCAN;87392.38;100
18;20916;1219;INSERT;72931.33;100
18;20916;1219;SCAN;83876.87;100
19;22116;1200;INSERT;69912.74;100
19;22116;1200;SCAN;78373.78;100
20;23331;1215;INSERT;50152.97;100
20;23331;1215;SCAN;86483.75;100
21;24553;1222;INSERT;73262.15;100
21;24553;1222;SCAN;84688.13;100
22;25751;1198;INSERT;65717.02;100
22;25751;1198;SCAN;84967.97;100
23;26948;1197;INSERT;58628.03;100
23;26948;1197;SCAN;80179.04;100
24;28149;1201;INSERT;51238.84;100
24;28149;1201;SCAN;85985.11;100
25;29356;1207;INSERT;75924.81;100
25;29356;1207;SCAN;84725.05;100
26;30530;1174;INSERT;54478.71;100
26;30530;1174;SCAN;79746.52;100
27;31784;1254;INSERT;57945.23;100
27;31784;1254;SCAN;87931.06;100
28;32980;1196;INSERT;51870.59;100
28;32980;1196;SCAN;83725.99;100
29;34189;1209;INSERT;72752.48;100
29;34189;1209;SCAN;84543.61;100
30;35363;1174;INSERT;72878.55;100
30;35363;1174;SCAN;86487.24;100
31;36569;1206;INSERT;55220.85;100
31;36569;1206;SCAN;82358.4;100
32;37698;1129;INSERT;58467.21;100
32;37698;1129;SCAN;91710.84;100
33;38970;1272;INSERT;61492.31;100
33;38970;1272;SCAN;78130.02;100
34;40167;1197;INSERT;97686.54;100
34;40167;1197;SCAN;85179.05;100
35;41088;921;INSERT;82786.51;100
35;41088;921;SCAN;111801.82;100
36;42569;1481;INSERT;41524.88;100
36;42569;1481;SCAN;65099.45;100
37;43809;1240;INSERT;55903.49;100
37;43809;1240;SCAN;84483.65;100
38;45009;1200;INSERT;62185.35;100
38;45009;1200;SCAN;82244.17;100
39;46188;1179;INSERT;62684.59;100
39;46188;1179;SCAN;84840.23;100
40;47408;1220;INSERT;74001.66;100
40;47408;1220;SCAN;83508.38;100
41;48589;1181;INSERT;64651.42;100
41;48589;1181;SCAN;86040.97;100
42;49784;1195;INSERT;57182.88;100
42;49784;1195;SCAN;84413;100
43;51008;1224;INSERT;62923.06;100
43;51008;1224;SCAN;85564.73;100
44;52198;1190;INSERT;54203.77;100
44;52198;1190;SCAN;80990.31;100
45;53429;1231;INSERT;64345.7;100
45;53429;1231;SCAN;82279.17;100
46;54652;1220.56;INSERT;72148.7;100
46;54652;1220.56;SCAN;87856.3;100
47;55894;1244.49;INSERT;55146.64;100
47;55894;1244.49;SCAN;79987.12;100
48;57021;1127;INSERT;57409.97;100
48;57021;1127;SCAN;86274.88;100
49;58359;1338;INSERT;58268.88;100
49;58359;1338;SCAN;78022.68;100
50;59569;1210;INSERT;99952.6;100
50;59569;1210;SCAN;79918.19;100
51;60732;1163;INSERT;77604.9;100
51;60732;1163;SCAN;90194.59;100
52;61933;1201;INSERT;64757.27;100
52;61933;1201;SCAN;80772.72;100
53;63112;1179;INSERT;52172.56;100
53;63112;1179;SCAN;84097.25;100
54;64362;1250;INSERT;60614.84;100
54;64362;1250;SCAN;89180.96;100
55;65548;1186;INSERT;68717.37;100
55;65548;1186;SCAN;79893.27;100
56;66802;1254;INSERT;55815.59;100
56;66802;1254;SCAN;85939.5;100
57;68016;1214;INSERT;50279.6;100
57;68016;1214;SCAN;77888.52;100
58;69263;1247;INSERT;52431.17;100
58;69263;1247;SCAN;83345.4;100
