1;534;534;INSERT;83409.79;150
1;534;534;SCAN;109009.36;150
2;2163;1629;INSERT;71714.85;150
2;2163;1629;SCAN;92041.83;150
3;3338;1175;INSERT;89335.25;150
3;3338;1175;SCAN;119885.07;150
4;4576;1238;INSERT;130773.03;150
4;4576;1238;SCAN;127361.7;150
5;5821;1245;INSERT;102573.93;150
5;5821;1245;SCAN;120969.76;150
6;7051;1230;INSERT;87951.83;150
6;7051;1230;SCAN;118269.45;150
7;8245;1194;INSERT;109817.18;150
7;8245;1194;SCAN;134940.35;150
8;9426;1181;INSERT;97045.67;150
8;9426;1181;SCAN;128135.93;150
9;10625;1199;INSERT;108565.26;150
9;10625;1199;SCAN;123946.83;150
10;11852;1227;INSERT;117416.79;150
10;11852;1227;SCAN;115735.76;150
11;13072;1220;INSERT;121798.88;150
11;13072;1220;SCAN;125991.03;150
12;14267;1195;INSERT;109522.67;150
12;14267;1195;SCAN;126655.74;150
13;15473;1206;INSERT;112445.13;150
13;15473;1206;SCAN;128959.35;150
14;16707;1234;INSERT;122102.86;150
14;16707;1234;SCAN;118666.35;150
15;17918;1211;INSERT;126643.21;150
15;17918;1211;SCAN;122698.81;150
16;19160;1242;INSERT;105916.8;150
16;19160;1242;SCAN;119782.09;150
17;20370;1210;INSERT;88565.38;150
17;20370;1210;SCAN;122367.91;150
18;21569;1199;INSERT;122333.76;150
18;21569;1199;SCAN;135865.75;150
19;22727;1158;INSERT;110533.89;150
19;22727;1158;SCAN;129087.44;150
20;23964;1237;INSERT;107499.49;150
20;23964;1237;SCAN;123354.95;150
21;25160;1196;INSERT;109203.33;150
21;25160;1196;SCAN;115511.15;150
22;26392;1232;INSERT;108985.93;150
22;26392;1232;SCAN;129737.37;150
23;27635;1243;INSERT;108920.59;150
23;27635;1243;SCAN;121193.25;150
24;28842;1207;INSERT;113389.31;150
24;28842;1207;SCAN;127316.18;150
25;30039;1197;INSERT;110826.11;150
25;30039;1197;SCAN;125159.67;150
26;31264;1225;INSERT;89894.16;150
26;31264;1225;SCAN;118616.35;150
27;32482;1218;INSERT;122808.27;150
27;32482;1218;SCAN;119246.08;150
28;33319;837;INSERT;138220.54;150
28;33319;837;SCAN;187724.5;150
29;34900;1581;INSERT;74571.95;150
29;34900;1581;SCAN;94919.9;150
30;36092;1192;INSERT;106529.15;150
30;36092;1192;SCAN;124284.81;150
31;37301;1209;INSERT;109524.02;150
31;37301;1209;SCAN;132858.15;150
32;38530;1229;INSERT;105474.57;150
32;38530;1229;SCAN;119426.33;150
33;39729;1199;INSERT;153441.61;150
33;39729;1199;SCAN;127655.87;150
34;40919;1190;INSERT;129822.6;150
34;40919;1190;SCAN;124157.35;150
35;42131;1212;INSERT;96584.54;150
35;42131;1212;SCAN;126161.39;150
36;43315;1184;INSERT;123391.46;150
36;43315;1184;SCAN;121738.63;150
37;44485;1170;INSERT;132639.11;150
37;44485;1170;SCAN;133738.91;150
38;45728;1243;INSERT;100508.12;150
38;45728;1243;SCAN;113022.18;150
39;46929;1201;INSERT;100641.34;150
39;46929;1201;SCAN;134731.56;150
