49;3423131;78695;READ;2351.97
49;3423131;78695;UPDATE;2390.74
50;3502161;79030;READ;2359.21
50;3502161;79030;UPDATE;2367.98
51;3576539;74378;READ;2508.45
51;3576539;74378;UPDATE;2513.95
52;3637704;61165;READ;3060.36
52;3637704;61165;UPDATE;3043.8
53;3708647;70943;READ;2617.21
53;3708647;70943;UPDATE;2647.35
54;3786238;77591;READ;2391.55
54;3786238;77591;UPDATE;2421.53
55;3864438;78200;READ;2376.38
55;3864438;78200;UPDATE;2403.5
56;3941388;76950;READ;2420.14
56;3941388;76950;UPDATE;2429.59
57;4018804;77416;READ;2398.66
57;4018804;77416;UPDATE;2425.9
58;4097360;78556;READ;2378.49
58;4097360;78556;UPDATE;2376.94
59;4176256;78896;READ;2361.1
59;4176256;78896;UPDATE;2373.07
60;4255419;79163;READ;2351.2
60;4255419;79163;UPDATE;2368.06
61;4329045;73626;READ;2534.32
61;4329045;73626;UPDATE;2536.24
62;4406945;77900;READ;2387.84
62;4406945;77900;UPDATE;2404.66
63;4484398;77453;READ;2406.38
63;4484398;77453;UPDATE;2412.75
64;4544576;60178;READ;3110.68
64;4544576;60178;UPDATE;3096.4
65;4605101;60525;READ;3039.46
65;4605101;60525;CLEANUP;1
65;4605101;60525;UPDATE;3103.88
66;4672466;67365;READ;2665.31
66;4672466;67365;CLEANUP;1
66;4672466;67365;UPDATE;2674.21
67;4748435;75969;READ;2342.72
67;4748435;75969;UPDATE;2362.58
68;4823982;75547;READ;2348.68
68;4823982;75547;UPDATE;2384.24
69;4898718;74736;READ;2336.58
69;4898718;74736;CLEANUP;1
69;4898718;74736;UPDATE;2335.29
70;4970320;71602;READ;2305.44
70;4970320;71602;CLEANUP;1
70;4970320;71602;UPDATE;2315.7
71;5038388;68068;READ;2387.12
71;5038388;68068;UPDATE;2393.24
72;5108191;69803;READ;2318.1
72;5108191;69803;UPDATE;2346.35
73;5178581;70390;READ;2299.16
73;5178581;70390;UPDATE;2323.03
74;5248793;70212;READ;2273.94
74;5248793;70212;CLEANUP;1
74;5248793;70212;UPDATE;2279.97
75;5318074;69281;READ;2230.06
75;5318074;69281;UPDATE;2236.8
76;5387208;69134;READ;2232.32
76;5387208;69134;UPDATE;2247.64
77;5454995;67787;READ;2278.23
77;5454995;67787;UPDATE;2285.6
78;5522490;67495;READ;2284.49
78;5522490;67495;UPDATE;2301.06
79;5590673;68183;READ;2254.41
79;5590673;68183;UPDATE;2286.84
80;5660688;70015;READ;2202.03
80;5660688;70015;UPDATE;2218.64
81;5727512;66824;READ;2306.53
81;5727512;66824;UPDATE;2327.85
82;5795873;68361;READ;2264.5
82;5795873;68361;UPDATE;2260.6
83;5866236;70363;READ;2192.32
83;5866236;70363;UPDATE;2208.67
84;5936021;69785;READ;2203.65
84;5936021;69785;UPDATE;2232.77
85;6005591;69570;READ;2215.93
85;6005591;69570;UPDATE;2233.64
86;6075156;69565;READ;2214.13
86;6075156;69565;UPDATE;2234.87
87;6145148;69992;READ;2200.88
87;6145148;69992;UPDATE;2221.9
88;6215522;70374;READ;2192.41
88;6215522;70374;UPDATE;2205.8
89;6286080;70558;READ;2182.2
89;6286080;70558;UPDATE;2205.87
90;6347386;61306;READ;2507.31
90;6347386;61306;UPDATE;2542.77
91;6398672;51286;READ;3008.2
91;6398672;51286;UPDATE;3026.51
92;6454927;56255;READ;2746.19
92;6454927;56255;UPDATE;2761.44
93;6514510;59583;READ;2593.58
93;6514510;59583;UPDATE;2602.9
94;6579275;64765;READ;2377.82
94;6579275;64765;UPDATE;2400.96
95;6645869;66594;READ;2315.91
95;6645869;66594;UPDATE;2330.69
96;6711823;65954;READ;2331.14
96;6711823;65954;UPDATE;2364.65
97;6777478;65655;READ;2347.57
97;6777478;65655;UPDATE;2366.63
98;6833783;56305;READ;2738.52
98;6833783;56305;UPDATE;2758.82
99;6887459;53676;READ;2868.82
99;6887459;53676;UPDATE;2895.6
100;6940571;53112;READ;2897.88
100;6940571;53112;UPDATE;2939.03
101;6991544;50973;READ;3034.12
101;6991544;50973;UPDATE;3041.74
102;7045222;53678;READ;2881.22
102;7045222;53678;UPDATE;2884.13
103;7098181;52959;READ;2920.98
103;7098181;52959;UPDATE;2925.37
104;7151550;53369;READ;2891.3
104;7151550;53369;UPDATE;2915.64
105;7205310;53760;READ;2868.84
105;7205310;53760;UPDATE;2884.74
106;7259133;53823;READ;2865.42
106;7259133;53823;UPDATE;2890.17
107;7312800;53667;READ;2869.43
107;7312800;53667;CLEANUP;1
107;7312800;53667;UPDATE;2883.51
108;7366529;53729;READ;2812.82
108;7366529;53729;CLEANUP;1
108;7366529;53729;UPDATE;2838.09
109;7419265;52736;READ;2772.92
109;7419265;52736;CLEANUP;1.2
109;7419265;52736;UPDATE;2796.38
110;7472105;52840;READ;2757.36
110;7472105;52840;UPDATE;2766.4
111;7523255;51150;READ;2845.68
111;7523255;51150;UPDATE;2856.1
112;7575460;52205;READ;2773.49
112;7575460;52205;CLEANUP;1
112;7575460;52205;UPDATE;2769.19
113;7626394;50934;READ;2585.74
113;7626394;50934;CLEANUP;0.92
113;7626394;50934;UPDATE;2615.92
114;7676564;50170;READ;2428.49
114;7676564;50170;CLEANUP;1.17
114;7676564;50170;UPDATE;2439.63
115;7727543;50979;READ;2247.25
115;7727543;50979;CLEANUP;1
115;7727543;50979;UPDATE;2261.92
116;7782201;54658;READ;2090.98
116;7782201;54658;UPDATE;2112.07
117;7845277;63076;READ;1784
117;7845277;63076;CLEANUP;1
117;7845277;63076;UPDATE;1813.3
118;7907243;61966;READ;1744.3
118;7907243;61966;CLEANUP;1
118;7907243;61966;UPDATE;1772.41
119;7965295;58052;READ;1845.82
119;7965295;58052;UPDATE;1868.84
120;8021733;56438;READ;1897.07
120;8021733;56438;UPDATE;1923.48
120;8024506;56591.84;READ;1892.76
120;8024506;56591.84;CLEANUP;0.29
120;8024506;56591.84;UPDATE;1938.23
