[SCAN], 110000, 4041.061099796334
[SCAN], 111000, 4292.325456498389
[SCAN], 112000, 3927.125356125356
[SCAN], 113000, 5760.580188679245
[SCAN], 114000, 7478.287522603979
[SCAN], 115000, 4236.820754716981
[SCAN], 116000, 9651.322660098522
[SCAN], 117000, 14312.395145631068
[SCAN], 118000, 4448.664705882353
[SCAN], 119000, 8193.085668534828
[SCAN], 120000, 4208.842900302115
[SCAN], 122000, 6208.122317596567
[SCAN], 123000, 4553.7744680851065
[SCAN], 124000, 5045.647975077882
[INSERT-FAILED], Operations, 8070
[INSERT-FAILED], AverageLatency(us), 1971816.627385378
[INSERT-FAILED], MinLatency(us), 481
[INSERT-FAILED], MaxLatency(us), 17547782
[INSERT-FAILED], 0, 420046.6923076923
[INSERT-FAILED], 1000, 4345.217391304348
[INSERT-FAILED], 2000, 2307.0476190476193
[INSERT-FAILED], 3000, 1255.9310344827586
[INSERT-FAILED], 4000, 1236.92
[INSERT-FAILED], 5000, 1386.1739130434783
[INSERT-FAILED], 6000, 1316.45
[INSERT-FAILED], 7000, 2445993.888888889
[INSERT-FAILED], 8000, 82847.19230769231
[INSERT-FAILED], 9000, 92425.01176470588
[INSERT-FAILED], 10000, 89385.86904761905
[INSERT-FAILED], 11000, 91785.0
[INSERT-FAILED], 12000, 92146.55555555556
[INSERT-FAILED], 13000, 104088.73333333334
[INSERT-FAILED], 14000, 94207.98936170213
[INSERT-FAILED], 15000, 96719.08139534884
[INSERT-FAILED], 16000, 75373.1282051282
[INSERT-FAILED], 17000, 92637.88888888889
[INSERT-FAILED], 18000, 79650.14
[INSERT-FAILED], 19000, 88778.08602150538
[INSERT-FAILED], 20000, 72813.56140350878
[INSERT-FAILED], 21000, 95137.4074074074
[INSERT-FAILED], 22000, 84630.96052631579
[INSERT-FAILED], 23000, 245630.98969072165
[INSERT-FAILED], 24000, 205786.1
[INSERT-FAILED], 25000, 772807.9411764706
[INSERT-FAILED], 26000, 341925.6448598131
[INSERT-FAILED], 27000, 434358.25423728814
[INSERT-FAILED], 28000, 483358.06976744183
[INSERT-FAILED], 29000, 535188.25
[INSERT-FAILED], 30000, 494060.98214285716
[INSERT-FAILED], 31000, 174006.44210526315
[INSERT-FAILED], 32000, 97345.0
[INSERT-FAILED], 33000, 102762.94186046511
[INSERT-FAILED], 34000, 86513.42
[INSERT-FAILED], 35000, 94326.34736842105
[INSERT-FAILED], 36000, 96405.85185185185
[INSERT-FAILED], 37000, 101977.6213592233
[INSERT-FAILED], 38000, 96979.53246753247
